,tweet,label
19735,RT @user: Dese hoes aint loyal @ Wal-Mart #TeamIgnant #hoodcomedy #flytv #LOLATL &#128514;&#128514;&#128514;&#128514; bruh https://t.co/3nKvBpR9qr,0
19736,RT @user: Join me for 8's no fucks given join bitch @user @user @user,0
19737,RT @user: All talk blahblah bye bitch,0
19738,"RT @user: Ever look at a bitch tweet and was like ""Bitch Stfu""? &#128514;&#128514;",0
19739,RT @user: Funny how Rick Scott accuses Charlie Crist of changing his positions on everything. Rick's positions are dictated by corp&#8230;,0
19740,RT @user: Everyday I turn more into a cold heartless bitch.,0
19741,RT @user: trigger finger keep my pussy wet? no thanks,0
19742,RT @user: @user hit that bitch with a bottle,0
19743,"RT @user: Niggaaaaaa, why these bitches trip so hard over a nigga? When will they realize they're gonna grow up &amp; regret the fool?",0
19744,RT @user: @user @user because hillbillies like sports to...,0
19745,RT @user: Leavin no hope for these hoes,0
19746,RT @user: @user http://t.co/i1rnKjMKeU fag,0
19747,RT @user: @user pussy,0
19748,RT @user: I'm not saying I'm for this but .. Studs will fuck trannys but won't let they bitch strap them down you muhfuckas childish lol,0
19749,RT @user: You gotta be straight forward with hoes ... Tell them what you want from jump ...,0
19750,RT @user: Vice President Biden &amp; his wife are in Florida today to stump for Democrat Charlie Crist in his bid for Governor,0
19751,"RT @user: Pakistani Christian Couple burnt alive in Kasur Punjab http://t.co/JRxpbsL05Y
@user @user 
@user @user &#8230;",0
19752,"RT @user: As NFL reportedly asks bird-flipping M.I.A. for another $15M, let's revisit @user's column on ridiculousness: http://&#8230;",0
19753,RT @user: 24. Her. When we found her she was so sloppy and I tried to drag her to the car. She was fighting back and the bitch was hea&#8230;,0
19754,"RT @user: 28. Basically, you can't be bold and be a hoe at the same time.",0
19755,RT @user: hoes will be hoes .,1
19756,RT @user: Lost my erection and found it in your girlfriends pussy,0
19757,RT @user: &#8220;@user: 1 day down 39 more days with out pot #lent&#8221;your a faggot,0
19758,RT @user: Damn it wigga &#128514;&#128514;&#128514;&#128514;,0
19759,RT @user: Your tweets remind me of the times when we did the Oreo milkshake runs @ 1am in the morning !! &#128514;&#128557;&#128557;&#128557; @user,0
19760,RT @user: @user imma get my crew on dis fuckin fag #3hunnad real talk nigga #turn up,0
19761,RT @user: fuuck jalens a slow bitch!,1
19762,RT @user: Real RT @user: Few things worse than forcing a conversation with a dumb bitch,0
19763,RT @user: Chantel isn't a side hoe bc apparently she's lesbian. IM DONE WITH LIFE. All these months hating her for no reason.,0
19764,RT @user: @user you're retarded enough to be both. But atleast I have a date to bring you on for your birthday&#10084;&#65039;&#128535;,0
19765,"RT @user: Cheating ain't no accident hoe!
 fallin off a bike is a accident! 
I ain't never seen a bitch trip &amp; land on no dick!",0
19766,RT @user: &#8220;@user: &#8220;@user: y'all hoes get boyfriends just to tweet about them.&#128588;&#8221;&#8221; then break up to dawg him on here lol,0
19767,RT @user: Bradshaw ain't no hoe,0
19768,"RT @user: @user @user are you kidding? #boycottCriminalIntent just lost my fave program. Take a belt to THAT, bitch.",0
19769,RT @user: @user &#128514;&#128514;&#128514;&#128514; I'm so weak! Ima go stalk him now lmfao! U lucky bitch &#128557;&#128148;&#128553;&#128514;,0
19770,RT @user: &#8220;@user: Guys with colored eyes &#128525;&#8221; http://t.co/hwiPlPuxpQ,0
19771,RT @user: Just saw Dawn of The Planet of the Apes. One of the better moves I've seen this year. I didn't know if I wanted the apes or&#8230;,0
19772,"RT @user: @user i was about to be like ""r u queer"" but c'mon Jen do u even need to ask",0
19773,RT @user: I feel a lot of ppl trash talking indie for all sounding the same but i think any genre you're not v into tends to sound th &#8230;,0
19774,"RT @user: &#8220;@user: ""Anything below a A+ and we disown you ling ling"" http://t.co/m1QiWK4xZg&#8221; @user",0
19775,"RT @user: Dear Oreo, What's this I hear about a Watermelon flavor? KEEP YOUR FAKE FRUIT FLAVOR OUT OF MY CRISCO SANDWICHES!!! Love&#8230;",0
19776,RT @user: &#8220;@user: quote this tweet with the funniest pic in ya camera roll &#128514;&#8221; this bitch started it all&#128514; http://t.co/8xqcxUo&#8230;,0
19777,RT @user: @user &#9995;&#11088;&#65039;bitch,0
19778,RT @user: Not every female is a TROPHY&#127942;&#128525;&#128588; some of y'all hoes are just Certificates of Completion!&#128221;&#128195;&#128530;,0
19779,"RT @user: ""@user: and also.pussy!..if my shit offends u..get off twitter..block me..and go suck a cock...",0
19780,"RT @user: ""@user: hey dicklicker! it says im happily divorced not bitter! homophobic? im not scared of queers..i hate em! fudg&#8230;",1
19781,"RT @user: I don't want the pussy if it makes me want to pay your bills and not sleep my Sunday mornings away, don't ruin my life.",0
19782,RT @user: Does anyone know of a good pet sitter in #CLE/Northeast Ohio? Specifically cats &amp; birds. Thanks! #CLEpets #neo #clevelan&#8230;,0
19783,RT @user: @user @user @user yeah I don't think that's okay...Fuckin drop it. You shouldn't even joke abo&#8230;,0
19784,"RT @user: yeah ""basic bitches"" are a thing but how many straight white men do you know who are all the same and SO boring??",0
19785,RT @user: Nipple piercings are suppose to be a girls personal secret. But y'all hoes get them just to take a selfie,0
19786,"RT @user: When you has a frownie, eats a brownie",0
19787,RT @user: &#8220;@user: @user @user Jessica I'm not afraid to slit your throat tomorrow&#8221; @user @user @&#8230;,1
19788,RT @user: Reds haven't lost a series at Yankee Stadium since 1961 World Series #76 #08 #12,0
19789,"RT @user: Don't let a crisis go to waste.Dems Exploiting Ebola to trash Repubs opposed to Obama&#8217;s choice for Surgeon Gen, http://t.co/&#8230;",0
19790,RT @user: anxiety is such a cunt,0
19791,RT @user: I'm never watching brave heart again! You cunts don't want freedom,0
19792,"RT @user: When People write a review of my comedy that starts with ""I'm not easily offended, but this was just not funny"" that cunt&#8230;",0
19793,RT @user: I hope the Yankees game doesn't get rained out tonight. It's going to be a special atmosphere and game. Jeter deser&#8230;,0
19794,RT @user: US ghettos-driven by lib ideology;forged by unions&amp;bankrupted by self-serving Ds catering 2parasites! #tcot http://t.co/Ee2L5&#8230;,0
19795,RT @user: US ghettos-driven by liberal ideology; forged by unions &amp; bankrupted by self-serving Dems catering 2parasites! #tcot http://t&#8230;,0
19796,RT @user: US ghettos-driven by liberal ideology; forged by unions &amp; bankrupted by self-serving Dems catering to parasites!#tcot http://&#8230;,1
19797,RT @user: Well I play flappy bird now and I don't know why,0
19798,"RT @user: Dear everyone using ""natural"" deodorant, it's not working, you stinky bitch.",0
19799,"RT @user: &#8220;@user: #single http://t.co/zLzg6sjBbh&#8221;

NOOO ""my nuts bitch"" &#128514;&#128553;&#128553;&#128553;&#128553;&#128553;",0
19800,RT @user: &#128514;&#128514;&#128514; I know who Chubb talkin bout lmao definitely not my hoe,0
19801,RT @user: &#8220;@user: My main bitch and my side bitch mad at me but I could give two fucks&#8221; #twofucks&#9996;&#65039; &#127911;&#127911;,0
19802,RT @user: So I see no ones participating in the twitter purge #pussies #ihopeitssuposetobetonight,0
19803,"RT @user: your still on the side hoe , stfu",0
19805,RT @user: Aurora is more ghetto then the bellos &#128514;&#128557;,0
19806,RT @user: Damn girl u is a straight hoe!&#128514;&#128514;&#128514;,0
19807,"RT @user: D-emand
E-veryone's
M-oney &amp;
O-bjects
C-ollectively be
R-edistributed
A-mong
T-heir
S-upporters",0
19808,RT @user: Well I felt sorry for her before but that was stupid. Still though @user is a bitch who wont try that wit ...,0
19809,RT @user: #tbt Halloween 2011 a spoopy hoe and her pimp daddy http://t.co/oQVP80EGhx,0
19810,RT @user: @user @user bitch nooooo ! Kim been mine you dreaming,0
19811,RT @user: @user @user bitch no I'm talking to her !,0
19812,RT @user: @user @user @user @user @user @user @user I bet she's a New York Yankee prog&#8230;,0
19813,"RT @user: Buzzfeed males who live in the city and buy meat under plastic, mock girls who use guns and go hunting. Who is more manly?",0
19814,"RT @user: Dallying is for bitches, bro. I dilly, exclusively.",0
19815,RT @user: @user ATTENTION !!! Keshonna Alexander had the best pussy in the world. Taste good asf&#128523;&#128523;&#128525;&#128536;&#128079;&#128588;&#128514;&#128514;&#128514;&#128553;&#128540;&#128523;&#128523;&#128525;&#128525;,0
19816,RT @user: @user @user how much does your wife wet pussy want another dick. #BIG HEAD,0
19817,RT @user: @user fat bitches that think they cute,0
19818,RT @user: Sheryl crow be my mom,0
19819,RT @user: When kennies angry he talks like a ghetto black man and I really don't even think he notices HAHAHAHAHAHAHA I'm laughing @ &#8230;,1
19820,RT @user: I drink unicorn tears... RT @user: @user And they say blondes don't age well :) You look like you're 20 :) ho&#8230;,0
19821,"RT @user: If a woman cares about you she'll get mad over little things. If you can't handle that, you deserve a hoe.",0
19822,RT @user: Nothing I hate more than a SNEAKY bitch,0
19823,"RT @user: Bae will always be bae . Even when bae is not bae, that's still bae . Therefore , you hoes can move around please &#9996;&#65039;",0
19824,"RT @user: @user @user when you sitting next ya girl and ya side bitch text you ""hey babe """,0
19825,RT @user: @user you've been doing too much math homework hoe &#128514;&#128514;,0
19826,RT @user: 0 energy for these hoes,0
19827,RT @user: &#8220;@user: These hoes are loyal&#8221; plot twist,0
19828,RT @user: I'm snatching all your bitches at my leisuuuure,0
19829,"RT @user: If you ""hate people so much"" then go morph into a Chihuahua since you want to be a little, whiny bitch so badly.",0
19830,"RT @user: ""@user: so i basically become a fearless bitch when i'm mad""",0
19831,RT @user: Sir @user career tho apka waise bhi khatam ho chukka. You have become new Amar Singh so try for publicity #Kejr&#8230;,0
19832,"RT @user: seeee RT @user: ""Let that bitch hop in your mentions one more time, hear?"" http://t.co/VqHWqhvnwB",0
19833,RT @user: i wish i was one of those girls who guys liked no matter what...ike i could wear sweats and my hair up and they would sti&#8230;,0
19834,"RT @user: If I was a bird, you would be the 1st person I&#8217;d shit on.",0
19835,RT @user: @user aye bro you kno how this shit go we in this bitch solid af running FREE THE 1ST,0
19836,"RT @user: Free the squaddd @user, @user We in this bitch Solid FIRST BLOCK FREEE US",0
19837,RT @user: Give me head &amp; kiss yo nigga you a ill bitch,0
19838,RT @user: Gone kill me bitch nigga don't be a girl about &#128076;,0
19839,RT @user: I kno this bitch a thot she wanna meet my momma now,0
19840,RT @user: we may or may not be trash at taking pictures together http://t.co/bPJWl1aO2E,0
19841,"RT @user: 'che wigga! RT ""@user: If she puts up with you it's because she loves you, now make it worth her while&amp; love her back&#8230;",0
19842,"RT @user: I am so nice , but I'm such a bitch .. hard 2 explain",0
19843,"RT @user: How you real, don't put NO money on you nigga books? But chu buy a bitch Chanel just to hit the Puss!",1
19844,"RT @user: These bitches wanna fuck me, cuz dat molly got dem high&#128517;&#128138; http://t.co/xTnO13TnUS",0
19845,"RT @user: Ya bitches got boddies but act like they dont count cause ya ""loved"" each other lmaoo",0
19846,RT @user: Watching the Innocence of Muslims. That dude who played Muhammed must be getting a ton of pussy now.,0
19847,"RT @user: ""@user: Good pussy change ya life! &#128514;&#128557;""",0
19848,RT @user: Guys say &#8220;don&#8217;t wear leggings if you don&#8217;t got no ass&#8221; &amp;I see you pussies walking around in muscle shirts without any mus&#8230;,0
19849,"RT @user: Bet you won't @ em' doe &#8220;@user: ""Hoes gon be hoes"" shut up. You a hoe&#128514;&#128514;&#128064;&#8221;",0
19850,"RT @user: @user you're a fag for using that emoji. Anyways, you are one of my best friends &amp; there is never a dull moment &#8230;",0
19852,RT @user: &#8220;@user: Tornado sirens.... Atleast I'll be dying with you guys @user @user @user &#128557;&#8221; and this ho&#8230;,0
19853,"RT @user: i don't want no thot , a thot is a girl that can't get no&#10084;&#65039;from me, hanging with the other little hoes, wearing her be&#8230;",0
19855,RT @user: @user you bitch ass nigga,0
19856,RT @user: I'm pretty sure @user just called that dude a faggot,0
19857,RT @user: hoes quick to say they can fuck somebody else bf but what does that do for you but make you look bad? &#128514;&#128514;&#128514; want a cookie?,0
19858,"RT @user: If Jeremy Lin dunked on Lebron in a Yankees cap, and then celebrated by Tebowing in front of Brett Favre, would ESPN exp ...",0
19859,RT @user: I would rather fuck a fat chick than allow a nigger into my house.,1
19860,RT @user: Bruh you trash take yo ass back to college @user,0
19861,RT @user: People be like from bae to who are you real quick I be like bitch don't play with me I'll cut you,0
19862,RT @user: Someone will love your bitch ass it won't be me but someone will love you,0
19863,RT @user: All of a sudden all these bitches like soccer today lol,0
