,Unnamed: 0,id,label,cleaned_tweet,cleaned_emoji_tweet
3814,3814,3815,0,working two contracts #bloodynightcon_europe amp; #bloodynightcon !!!,working two contracts #bloodynightcon_europe amp; #bloodynightcon !!!
3815,3815,3816,0,getting ready swing sixties tonight #sewingbee,getting ready swing sixties tonight #sewingbee
3816,3816,3817,0,remember #prankvsprank #prank #memories,remember #prankvsprank #prank #memories
3817,3817,3818,0,like freedom liking happiness #meriaashiqui #desilook,like freedom liking happiness #meriaashiqui #desilook
3818,3818,3819,0,first week school success though could did! ☺️ thank lord! 🤗💓,first week school success though could did! :smiling_face: thank lord! :smiling_face_with_open_hands::beating_heart:
3819,3819,3820,0,nearly #src #roalddahl #normantonlibrary #readingisfun,nearly #src #roalddahl #normantonlibrary #readingisfun
3820,3820,3821,0,england play today!!,england play today!!
3821,3821,3822,0,keep mind #promises #tired #magichappensu #aimhigh #dreambig…,keep mind #promises #tired #magichappensu #aimhigh #dreambig…
3822,3822,3823,0,treasures #wisconsin libraries museums historical societies soon #history,treasures #wisconsin libraries museums historical societies soon #history
3823,3823,3824,0,f r got like 💚💙💚 #friday friday #vibrantskinvibrantlife #joy…,f r got like :green_heart::blue_heart::green_heart: #friday friday #vibrantskinvibrantlife #joy…
3824,3824,3825,0,#model love u take u time ur📱!!! 😙😎👄👅💦💦💦,#model love u take u time ur:mobile_phone:!!! :kissing_face_with_smiling_eyes::smiling_face_with_sunglasses::mouth::tongue::sweat_droplets::sweat_droplets::sweat_droplets:
3825,3825,3826,0,happy fathers day #losangeles #california #american #summer # #instagram #instadad …,happy fathers day #losangeles #california #american #summer # #instagram #instadad …
3826,3826,3827,0,one least exciting delivered spot journalist ever seen heard,one least exciting delivered spot journalist ever seen heard
3827,3827,3828,0,gone many troubles censorship faced many cuts equalises #udtapunjab well,gone many troubles censorship faced many cuts equalises #udtapunjab well
3828,3828,3829,0,"playing craig armstrong - "" hymn "" music song","playing craig armstrong - "" hymn "" music song"
3829,3829,3830,0,wine smooth kind afternoon! 😍 #wine #thursday #afternoon #cocktail #smoothie #love …,wine smooth kind afternoon! :smiling_face_with_heart-eyes: #wine #thursday #afternoon #cocktail #smoothie #love …
3830,3830,3831,0,two weeks old today! #staup #guildford #food #foodie #new #hungry #burgers #hotdogs #delivery #yum 😎,two weeks old today! #staup #guildford #food #foodie #new #hungry #burgers #hotdogs #delivery #yum :smiling_face_with_sunglasses:
3831,3831,3832,0,ready charlotte mrs camp saturday red! #new sta 💯👌🏻🏈⚫️🔴,ready charlotte mrs camp saturday red! #new sta :hundred_points::OK_hand_light_skin_tone::american_football::black_circle::red_circle:
3832,3832,3833,0,finally got home hours ago internet never wants work room #whyinternet,finally got home hours ago internet never wants work room #whyinternet
3833,3833,3834,0,care people's children using win votes #remain though #weknow,care people's children using win votes #remain though #weknow
3834,3834,3835,0,services #betterbefixedsoon,services #betterbefixedsoon
3835,3835,3836,0,quand bike shot 👌🏽 #zante #holiday #zante #squadgoals #love #nofilter #hellofaview #beach,quand bike shot :OK_hand_medium_skin_tone: #zante #holiday #zante #squadgoals #love #nofilter #hellofaview #beach
3836,3836,3837,0,↝ #market moves day – dense bank #blog #silver #gold #forex,↝ #market moves day – dense bank #blog #silver #gold #forex
3837,3837,3838,0,thankful summer #thankful #positive,thankful summer #thankful #positive
3838,3838,3839,0,sad night honest women lying corrupt espionage murder enable b ones nominee highest office greatest country,sad night honest women lying corrupt espionage murder enable b ones nominee highest office greatest country
3839,3839,3840,0,ready #i_am #positive #affirmation,ready #i_am #positive #affirmation
3840,3840,3841,0,#model love u take u time ur📱!!! 😙😎👄👅💦💦💦,#model love u take u time ur:mobile_phone:!!! :kissing_face_with_smiling_eyes::smiling_face_with_sunglasses::mouth::tongue::sweat_droplets::sweat_droplets::sweat_droplets:
3841,3841,3842,0,#detoxdiet? #altwaystoheal! #healthy !,#detoxdiet? #altwaystoheal! #healthy !
3842,3842,3843,0,whoohoo! congrats! well deserved! see hour!,whoohoo! congrats! well deserved! see hour!
3843,3843,3844,0,individuals made image god lost lives tragedy pains using making political…,individuals made image god lost lives tragedy pains using making political…
3844,3844,3845,0,little man whole changed world #fathersday fathersday #blessed #son #father,little man whole changed world #fathersday fathersday #blessed #son #father
3845,3845,3846,0,#grateful - #affirmations,#grateful - #affirmations
3846,3846,3847,0,#aisdproud pus providing opportunities educational result amp; developing parents leaders education,#aisdproud pus providing opportunities educational result amp; developing parents leaders education
3847,3847,3848,0,dialogue continues #confused #fedup,dialogue continues #confused #fedup
3848,3848,3849,0,two phase #ohodontic treatment right child? #teeth #smile #braces #ohodontist #h…,two phase #ohodontic treatment right child? #teeth #smile #braces #ohodontist #h…
3849,3849,3850,0,good things coming even closer expected! #uptosomething 😁😁😁😁,good things coming even closer expected! #uptosomething :beaming_face_with_smiling_eyes::beaming_face_with_smiling_eyes::beaming_face_with_smiling_eyes::beaming_face_with_smiling_eyes:
3850,3850,3851,0,hardware tracks suedoise been worn,hardware tracks suedoise been worn
3851,3851,3852,0,getting ready lock horns gully butts man u know powerful soon the respect law,getting ready lock horns gully butts man u know powerful soon the respect law
3852,3852,3853,0,raining income up mansion,raining income up mansion
3853,3853,3854,0,stunning colours along morning #run route today #june,stunning colours along morning #run route today #june
3854,3854,3855,0,#flowerlove bull dominate bull direct whatever want,#flowerlove bull dominate bull direct whatever want
3855,3855,3856,0,kitten would get hate mail 😕 #uneducated,kitten would get hate mail :confused_face: #uneducated
3856,3856,3857,0,never ever called lovely -),never ever called lovely -)
3857,3857,3858,0,kind day! #saturday @ weekend downtown,kind day! #saturday @ weekend downtown
3858,3858,3859,0,mary’s secret okinawa secret #travel #couple,mary’s secret okinawa secret #travel #couple
3859,3859,3860,0,gets #attention? provides #oppounity #choose #worry #be,gets #attention? provides #oppounity #choose #worry #be
3860,3860,3861,0,hump day #luckysloungelv,hump day #luckysloungelv
3861,3861,3862,0,pus #norfolkhour each norfolk pool festival stay tomorrow! !,pus #norfolkhour each norfolk pool festival stay tomorrow! !
3862,3862,3863,0,hell going ??? #haloguardians #xboxdvr #xboxlive #xboxone via,hell going ??? #haloguardians #xboxdvr #xboxlive #xboxone via
3863,3863,3864,0,#model love u take u time ur📱!!! 😙😎👄👅💦💦💦,#model love u take u time ur:mobile_phone:!!! :kissing_face_with_smiling_eyes::smiling_face_with_sunglasses::mouth::tongue::sweat_droplets::sweat_droplets::sweat_droplets:
3864,3864,3865,1,troops wall coal fired electrical producers need dispose #sulfur fly ash stockpiles,troops wall coal fired electrical producers need dispose #sulfur fly ash stockpiles
3865,3865,3866,0,#sposnutrition buffalo stimulation buffalo take vicinity homes,#sposnutrition buffalo stimulation buffalo take vicinity homes
3866,3866,3867,0,* cooking girl👧💕 * #instagood #아이돌 #偶像 #idola #idol #ไอดอล #followme #selfie #どるえれ…,* cooking girl:girl::two_hearts: * #instagood #아이돌 #偶像 #idola #idol #ไอดอล #followme #selfie #どるえれ…
3867,3867,3868,0,booked glasgow too! glasgow nd dec leeds rd manchester th!! need tena! #placebo #placebo,booked glasgow too! glasgow nd dec leeds rd manchester th!! need tena! #placebo #placebo
3868,3868,3869,0,want vs mon want 👸🏽vs🙅🏽 soul,want vs mon want :princess_medium_skin_tone:vs:person_gesturing_NO_medium_skin_tone: soul
3869,3869,3870,0,sad couple days #orlando gun violence country cancer independence sign freedom #guncontrolnow,sad couple days #orlando gun violence country cancer independence sign freedom #guncontrolnow
3870,3870,3871,0,go #canievenpaintanymore #newproject #fabercastell #winsorandnewton #experiment #notpencil 🙃😮😐,go #canievenpaintanymore #newproject #fabercastell #winsorandnewton #experiment #notpencil :upside-down_face::face_with_open_mouth::neutral_face:
3871,3871,3872,0,yeah sure ☺☺ #asksaad,yeah sure :smiling_face::smiling_face: #asksaad
3872,3872,3873,0,day till euros!!! feel like dancing!! #euros,day till euros!!! feel like dancing!! #euros
3873,3873,3874,0,↝ #vietnam wall graffiti #blog #silver #gold #forex,↝ #vietnam wall graffiti #blog #silver #gold #forex
3874,3874,3875,0,•🎀💭🎀•a weekendwell spent brings week content😌😌night babes! #gn #me #smile #wiw…,•:ribbon::thought_balloon::ribbon:•a weekendwell spent brings week content:relieved_face::relieved_face:night babes! #gn #me #smile #wiw…
3875,3875,3876,0,father's day me#texasbbq,father's day me#texasbbq
3876,3876,3877,1,send #trump inauguration~ join today!!,send #trump inauguration~ join today!!
3877,3877,3878,0,live right noww!!!!!!!!!!!! #vocal voyage -pm (get) #sweet regime music #realbuzzradiocom father…,live right noww!!!!!!!!!!!! #vocal voyage -pm (get) #sweet regime music #realbuzzradiocom father…
3878,3878,3879,0,soon tomorrow get wear new laid dress getting ready #bomselfie #newdress,soon tomorrow get wear new laid dress getting ready #bomselfie #newdress
3879,3879,3880,0,"""tapping"" right # idiot #trump","""tapping"" right # idiot #trump"
3880,3880,3881,1,#sisterinlaw gets #frustrated women encounter #idiots,#sisterinlaw gets #frustrated women encounter #idiots
3881,3881,3882,0,far local dive time block apt name alone #fun #hideaway sickening,far local dive time block apt name alone #fun #hideaway sickening
3882,3882,3883,1,say love even #mexicans #lmao,say love even #mexicans #lmao
3883,3883,3884,0,“hey old sparks calumny never even sniffed cup want come root old team?”,“hey old sparks calumny never even sniffed cup want come root old team?”
3884,3884,3885,0,arrived post morning #newbooksmell #newbook #bookstagram #book #illuminae,arrived post morning #newbooksmell #newbook #bookstagram #book #illuminae
3885,3885,3886,0,terrible news to cox up he goes folks terrible thing happen someone helping people,terrible news to cox up he goes folks terrible thing happen someone helping people
3886,3886,3887,0,#thursdaythoughts #thursdaytreat #realtalk #shideism #teamshide stay amp; stay #blessedyou got this!,#thursdaythoughts #thursdaytreat #realtalk #shideism #teamshide stay amp; stay #blessedyou got this!
3887,3887,3888,0,#hea goes #innocent amp; #families #live taken #hatred deeply #liveandletlive #loveislove,#hea goes #innocent amp; #families #live taken #hatred deeply #liveandletlive #loveislove
3888,3888,3889,0,really #musicaltheatre #lovesongs #gig #streatham common robbery th july,really #musicaltheatre #lovesongs #gig #streatham common robbery th july
3889,3889,3890,0,way marion smith competition!!!!!! #teamfriarsjms #competitionready,way marion smith competition!!!!!! #teamfriarsjms #competitionready
3890,3890,3891,0,got help little rule cross road nice grain truck driver moved way get hit yay!,got help little rule cross road nice grain truck driver moved way get hit yay!
3891,3891,3892,0,imagine hope amp; anxiousness time killed prayed loved ones ok #heafeltprayers,imagine hope amp; anxiousness time killed prayed loved ones ok #heafeltprayers
3892,3892,3893,0,midday majesty,midday majesty
3893,3893,3894,0,a tanks #underarmourwomen #fit #healthy decidecommitsucceed!…,a tanks #underarmourwomen #fit #healthy decidecommitsucceed!…
3894,3894,3895,0,everymanager think every day good day try missing one ~cavity robe #goodday #insp…,everymanager think every day good day try missing one ~cavity robe #goodday #insp…
3895,3895,3896,0,welcome #ebhour blow about? ),welcome #ebhour blow about? )
3896,3896,3897,0,maliciously customizes half truths bout people try take food family mouth,maliciously customizes half truths bout people try take food family mouth
3897,3897,3898,0,rape rape check ivan's deposition recanted settlement bought donald,rape rape check ivan's deposition recanted settlement bought donald
